file,status,score,suspiciousness,java_lines,kotlin_lines,java_classes,kotlin_classes,java_interfaces,kotlin_interfaces,java_enums,kotlin_enums,java_methods,kotlin_functions,java_annotations,kotlin_annotations,kotlin_java_only_markers,kotlin_todo_error_unsupported_markers,java_anonymous_classes,kotlin_anonymous_signals,findings
"picocli-groovy/src/main/java/picocli/groovy/PicocliScript2.java","good","96","4","89","81","0","0","1","1","0","0","1","1","5","5","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"picocli-groovy/src/main/java/picocli/groovy/PicocliScriptASTTransformation.java","needs-review","65","35","176","107","2","6","0","0","0","0","15","15","7","7","41","0","0","0","Kotlin output still contains 41 Java-only syntax markers."
"picocli-groovy/src/main/java/picocli/groovy/package-info.java","good","100","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-groovy/src/main/java9/module-info.java","good","100","0","30","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-shell-jline2/src/main/java/picocli/shell/jline2/PicocliJLineCompleter.java","needs-review","84","16","49","44","1","1","0","0","0","0","3","3","0","0","4","0","0","0","Kotlin output still contains 4 Java-only syntax markers."
"picocli-shell-jline2/src/main/java/picocli/shell/jline2/package-info.java","good","100","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-shell-jline2/src/main/java9/module-info.java","good","100","0","31","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-shell-jline2/src/test/java/picocli/shell/jline2/example/CustomFactory.java","needs-review","80","20","29","23","1","1","0","0","0","0","2","2","0","0","5","0","0","0","Kotlin output still contains 5 Java-only syntax markers."
"picocli-shell-jline2/src/test/java/picocli/shell/jline2/example/Example.java","poor","47","53","113","82","5","5","0","0","1","1","14","8","12","12","17","0","0","0","Method-like declaration count dropped by 6.; Kotlin output still contains 17 Java-only syntax markers."
"picocli-shell-jline2/src/test/java/picocli/shell/jline2/example/InteractiveParameterConsumer.java","needs-review","84","16","32","22","1","1","0","0","0","0","2","2","0","0","4","0","0","0","Kotlin output still contains 4 Java-only syntax markers."
"picocli-shell-jline3/src/main/java/picocli/shell/jline3/PicocliCommands.java","needs-review","65","35","304","193","4","4","0","0","0","0","29","28","9","9","51","0","0","0","Kotlin output still contains 51 Java-only syntax markers."
"picocli-shell-jline3/src/main/java/picocli/shell/jline3/PicocliJLineCompleter.java","needs-review","80","20","58","45","1","1","0","0","0","0","4","3","0","0","5","0","0","0","Kotlin output still contains 5 Java-only syntax markers."
"picocli-shell-jline3/src/main/java/picocli/shell/jline3/package-info.java","good","100","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-shell-jline3/src/main/java9/module-info.java","good","100","0","32","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-shell-jline3/src/test/java/picocli/shell/jline3/example/Example.java","poor","41","59","175","116","5","5","0","0","1","1","20","12","17","17","22","0","0","1","Method-like declaration count dropped by 8.; Kotlin output still contains 22 Java-only syntax markers."
"picocli-spring-boot-starter/src/main/java/picocli/spring/PicocliSpringFactory.java","needs-review","65","35","60","49","1","1","0","0","0","0","5","5","1","1","9","0","0","0","Kotlin output still contains 9 Java-only syntax markers."
"picocli-spring-boot-starter/src/main/java/picocli/spring/boot/autoconfigure/PicocliAutoConfiguration.java","good","92","8","28","18","1","1","0","0","0","0","4","4","7","7","2","0","0","0","Kotlin output still contains 2 Java-only syntax markers."
"picocli-spring-boot-starter/src/main/java/picocli/spring/boot/autoconfigure/package-info.java","good","100","0","42","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-spring-boot-starter/src/main/java/picocli/spring/package-info.java","good","100","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-spring-boot-starter/src/main/java9/module-info.java","good","100","0","34","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"picocli-spring-boot-starter/src/test/java/picocli/spring/PicocliSpringFactoryTest.java","poor","27","73","116","50","1","1","0","0","0","0","25","14","12","12","32","0","1","0","Method-like declaration count dropped by 11.; Kotlin output still contains 32 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"picocli-spring-boot-starter/src/test/java/picocli/spring/boot/autoconfigure/PicocliAutoConfigurationTest.java","poor","56","44","100","55","6","6","0","0","0","0","11","8","18","18","23","0","0","0","Method-like declaration count dropped by 3.; Kotlin output still contains 23 Java-only syntax markers."
"picocli-spring-boot-starter/src/test/java/picocli/spring/boot/autoconfigure/example/test/ExampleTest.java","needs-review","76","24","54","36","1","1","0","0","0","0","4","2","6","6","6","0","0","0","Kotlin output still contains 6 Java-only syntax markers."
"picocli-spring-boot-starter/src/test/java/picocli/spring/boot/autoconfigure/sample/MyCommand.java","needs-review","65","35","52","39","3","3","0","0","0","0","5","5","15","15","13","0","0","0","Kotlin output still contains 13 Java-only syntax markers."
"picocli-spring-boot-starter/src/test/java/picocli/spring/boot/autoconfigure/sample/MySpringApp.java","needs-review","84","16","40","26","1","1","0","0","0","0","8","8","9","9","4","0","0","0","Kotlin output still contains 4 Java-only syntax markers."
"picocli-spring-boot-starter/src/test/java/picocli/spring/boot/autoconfigure/sample/ServiceDependency.java","good","96","4","6","5","1","1","0","0","0","0","1","1","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"picocli-spring-boot-starter/src/test/java/picocli/spring/boot/autoconfigure/sample/SomeService.java","good","88","12","10","8","1","1","0","0","0","0","2","2","0","0","3","0","0","0","Kotlin output still contains 3 Java-only syntax markers."
"picocli-tests-java567/src/test/java/picocli/AutoCompleteSystemExitTest.java","poor","0","100","827","681","9","9","0","0","0","0","118","69","30","30","161","4","10","0","Method-like declaration count dropped by 49.; Kotlin output still contains 161 Java-only syntax markers.; Output contains 4 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"picocli-tests-java567/src/test/java/picocli/DefaultProviderEnvironmentTest.java","poor","15","85","415","285","21","21","0","0","0","0","72","37","70","70","94","1","2","0","Method-like declaration count dropped by 35.; Kotlin output still contains 94 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"picocli-tests-java567/src/test/java/picocli/DefaultProviderEnvironmentTestBundle.java","good","96","4","14","13","1","1","0","0","0","0","1","1","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"picocli-tests-java567/src/test/java/picocli/ExecuteLegacyTest.java","poor","27","73","1004","633","41","41","2","2","0","0","372","207","136","136","353","0","36","0","Method-like declaration count dropped by 165.; Kotlin output still contains 353 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"picocli-tests-java567/src/test/java/picocli/HelpAnsiHeuristicsTest.java","poor","53","47","402","226","1","1","0","0","0","0","28","32","28","28","66","1","0","0","Kotlin output still contains 66 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers."
"picocli-tests-java8/src/test/java/picocli/Issue2232.java","needs-review","65","35","24","15","2","2","0","0","0","0","7","2","2","2","5","0","0","0","Method-like declaration count dropped by 5.; Kotlin output still contains 5 Java-only syntax markers."
"picocli-tests-java8/src/test/java/picocli/Issue2270.java","poor","50","50","65","38","4","4","0","0","0","0","12","7","6","6","16","0","0","0","Method-like declaration count dropped by 5.; Kotlin output still contains 16 Java-only syntax markers."
"picocli-tests-java8/src/test/java/picocli/MapOptionsOptionalTest.java","poor","27","73","172","102","15","14","0","0","0","0","29","13","30","30","30","0","0","0","Class/interface/enum/record declaration count dropped by 1.; Method-like declaration count dropped by 16.; Kotlin output still contains 30 Java-only syntax markers."
"picocli-tests-java8/src/test/java/picocli/OptionalTest.java","poor","44","56","81","47","4","4","0","0","0","0","12","5","11","11","12","0","0","0","Method-like declaration count dropped by 7.; Kotlin output still contains 12 Java-only syntax markers."
"picocli-tests-java9plus/src/test/java/picocli/AutoCompleteSystemExitTest.java","poor","0","100","884","706","9","9","0","0","0","0","95","60","36","36","148","14","0","37","Method-like declaration count dropped by 35.; Kotlin output still contains 148 Java-only syntax markers.; Output contains 14 TODO/ERROR/UnsupportedOperationException markers."
"picocli-tests-java9plus/src/test/java/picocli/DefaultProviderTest.java","poor","11","89","436","295","21","21","0","0","0","0","69","37","67","67","107","2","2","12","Method-like declaration count dropped by 32.; Kotlin output still contains 107 Java-only syntax markers.; Output contains 2 TODO/ERROR/UnsupportedOperationException markers."
"picocli-tests-java9plus/src/test/java/picocli/DefaultProviderTestBundle.java","good","96","4","14","13","1","1","0","0","0","0","1","1","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"picocli-tests-java9plus/src/test/java/picocli/HelpAnsiHeuristicsTest.java","poor","53","47","707","522","1","1","0","0","0","0","25","27","25","25","97","1","0","85","Kotlin output still contains 97 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers."
"picocli-tests-jpms-modules/app-it/src/main/java/module-info.java","good","96","4","6","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"picocli-tests-jpms-modules/app-it/src/test/java/picocli/test_jpms/modular_app/it/JpmsModularAppIntegrationTest.java","needs-review","65","35","52","37","1","1","0","0","0","0","4","2","2","2","10","0","0","2","Kotlin output still contains 10 Java-only syntax markers."
"picocli-tests-jpms-modules/app-it/src/test/java/picocli/test_jpms/modular_app/it/ResourceBundleTest.java","needs-review","65","35","29","15","1","1","0","0","0","0","5","4","3","3","13","0","0","0","Kotlin output still contains 13 Java-only syntax markers."
"picocli-tests-jpms-modules/app/src/main/java/module-info.java","good","96","4","10","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"picocli-tests-jpms-modules/app/src/main/java/picocli/test_jpms/modular_app/JpmsModularApp.java","needs-review","80","20","23","19","1","1","0","0","0","0","4","2","5","5","5","0","0","0","Kotlin output still contains 5 Java-only syntax markers."
"picocli-tests-jpms-modules/app/src/test/java/picocli/test_jpms/modular_app/JpmsModularAppTest.java","needs-review","65","35","51","37","1","1","0","0","0","0","4","2","2","2","10","0","0","2","Kotlin output still contains 10 Java-only syntax markers."
"src/main/java/picocli/AutoComplete.java","poor","3","97","957","713","11","11","2","2","0","0","120","103","13","13","220","2","2","0","Method-like declaration count dropped by 17.; Kotlin output still contains 220 Java-only syntax markers.; Output contains 2 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/main/java/picocli/CommandLine.java","poor","0","100","18104","13768","131","144","44","44","10","10","2769","2696","195","195","4620","22","34","3","Method-like declaration count dropped by 73.; Kotlin output still contains 4620 Java-only syntax markers.; Output contains 22 TODO/ERROR/UnsupportedOperationException markers."
"src/main/java/picocli/package-info.java","good","100","0","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","No heuristic issues detected."
"src/main/java9/module-info.java","good","96","4","76","65","0","0","0","0","0","0","0","0","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"src/test/java/picocli/AbbreviationMatcherTest.java","poor","35","65","498","244","12","12","0","0","0","0","87","28","56","56","77","0","0","0","Method-like declaration count dropped by 59.; Kotlin output still contains 77 Java-only syntax markers."
"src/test/java/picocli/ArgGroupHelpRegressionTest.java","poor","44","56","99","86","8","8","0","0","0","0","21","14","17","17","20","0","0","0","Method-like declaration count dropped by 7.; Kotlin output still contains 20 Java-only syntax markers."
"src/test/java/picocli/ArgGroupParameterizedTest.java","needs-review","68","32","101","74","1","1","0","0","0","0","3","2","3","3","8","0","0","0","Kotlin output still contains 8 Java-only syntax markers."
"src/test/java/picocli/ArgGroupTest.java","poor","0","100","3797","2377","234","234","2","2","1","1","693","295","658","658","648","7","9","0","Method-like declaration count dropped by 398.; Kotlin output still contains 648 Java-only syntax markers.; Output contains 7 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/ArgSplitTest.java","poor","35","65","665","377","37","37","0","0","0","0","154","50","87","87","134","0","0","0","Method-like declaration count dropped by 104.; Kotlin output still contains 134 Java-only syntax markers."
"src/test/java/picocli/ArityTest.java","poor","11","89","1810","1013","95","95","0","0","0","0","372","142","348","348","345","2","0","0","Method-like declaration count dropped by 230.; Kotlin output still contains 345 Java-only syntax markers.; Output contains 2 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/AtFileTest.java","poor","35","65","710","403","30","30","0","0","0","0","104","41","128","128","168","0","0","0","Method-like declaration count dropped by 63.; Kotlin output still contains 168 Java-only syntax markers."
"src/test/java/picocli/AutoCompleteDejaGnuTest.java","poor","27","73","147","95","1","1","0","0","0","0","21","6","1","1","16","0","2","0","Method-like declaration count dropped by 15.; Kotlin output still contains 16 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/AutoCompleteHyphenatedCommandTest.java","poor","44","56","55","43","4","4","0","0","0","0","11","4","10","10","19","0","0","0","Method-like declaration count dropped by 7.; Kotlin output still contains 19 Java-only syntax markers."
"src/test/java/picocli/AutoCompleteTest.java","poor","35","65","1170","843","24","24","0","0","1","1","305","236","85","85","234","0","0","0","Method-like declaration count dropped by 69.; Kotlin output still contains 234 Java-only syntax markers."
"src/test/java/picocli/CJKLengthTest.java","needs-review","68","32","29","19","1","1","0","0","0","0","4","2","3","3","8","0","0","0","Kotlin output still contains 8 Java-only syntax markers."
"src/test/java/picocli/CaseAwareLinkedMapTest.java","poor","44","56","206","67","2","2","0","0","0","0","16","13","15","15","29","1","0","0","Method-like declaration count dropped by 3.; Kotlin output still contains 29 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/ColorSchemeTest.java","poor","15","85","240","134","3","3","0","0","0","0","41","29","21","21","59","1","3","0","Method-like declaration count dropped by 12.; Kotlin output still contains 59 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/CommandAnnotationInheritedTest.java","poor","47","53","60","47","8","8","0","0","0","0","13","7","15","15","20","0","0","0","Method-like declaration count dropped by 6.; Kotlin output still contains 20 Java-only syntax markers."
"src/test/java/picocli/CommandAnnotationInheritedTest2.java","poor","60","40","28","21","4","4","0","0","0","0","5","1","4","4","7","0","0","0","Method-like declaration count dropped by 4.; Kotlin output still contains 7 Java-only syntax markers."
"src/test/java/picocli/CommandAnnotationMethodTest.java","poor","53","47","61","44","4","4","0","0","0","0","12","8","5","5","20","0","0","0","Method-like declaration count dropped by 4.; Kotlin output still contains 20 Java-only syntax markers."
"src/test/java/picocli/CommandLineTest.java","poor","0","100","3184","1711","181","182","0","0","1","1","809","272","579","579","654","4","3","0","Method-like declaration count dropped by 537.; Kotlin output still contains 654 Java-only syntax markers.; Output contains 4 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/CommandMethodTest.java","poor","11","89","978","618","32","32","0","0","0","0","193","130","210","210","273","2","0","0","Method-like declaration count dropped by 63.; Kotlin output still contains 273 Java-only syntax markers.; Output contains 2 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/CommandModelTransformersTest.java","poor","35","65","169","130","13","13","0","0","0","0","37","18","18","18","47","0","0","0","Method-like declaration count dropped by 19.; Kotlin output still contains 47 Java-only syntax markers."
"src/test/java/picocli/CommandUserObjectTest.java","poor","53","47","74","36","2","2","1","1","0","0","9","7","9","9","19","1","0","0","Kotlin output still contains 19 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/CompletionCandidatesTest.java","poor","23","77","227","158","12","12","0","0","2","2","39","15","35","35","39","1","0","0","Method-like declaration count dropped by 24.; Kotlin output still contains 39 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/CustomLayoutDemo.java","poor","35","65","239","167","4","4","0","0","1","1","27","14","50","50","26","0","0","0","Method-like declaration count dropped by 13.; Kotlin output still contains 26 Java-only syntax markers."
"src/test/java/picocli/DefaultProviderTest.java","poor","15","85","416","294","21","21","0","0","0","0","69","36","66","66","98","1","2","0","Method-like declaration count dropped by 33.; Kotlin output still contains 98 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/DefaultProviderTestBundle.java","good","96","4","14","13","1","1","0","0","0","0","1","1","0","0","1","0","0","0","Kotlin output still contains 1 Java-only syntax markers."
"src/test/java/picocli/Demo.java","poor","35","65","692","569","17","19","3","3","1","1","70","43","46","46","216","0","0","0","Method-like declaration count dropped by 27.; Kotlin output still contains 216 Java-only syntax markers."
"src/test/java/picocli/EndOfOptionsDelimiterTest.java","poor","35","65","321","242","17","17","0","0","0","0","47","16","38","38","46","0","0","0","Method-like declaration count dropped by 31.; Kotlin output still contains 46 Java-only syntax markers."
"src/test/java/picocli/ExecuteTest.java","poor","3","97","1459","951","58","58","2","2","0","0","432","228","172","172","371","2","23","0","Method-like declaration count dropped by 204.; Kotlin output still contains 371 Java-only syntax markers.; Output contains 2 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/FallbackTest.java","poor","35","65","234","151","8","8","0","0","1","1","54","22","39","39","62","0","0","0","Method-like declaration count dropped by 32.; Kotlin output still contains 62 Java-only syntax markers."
"src/test/java/picocli/GenericTest.java","poor","44","56","115","69","10","10","0","0","0","0","20","13","15","15","25","0","0","0","Method-like declaration count dropped by 7.; Kotlin output still contains 25 Java-only syntax markers."
"src/test/java/picocli/HelpAnsiTest.java","poor","35","65","642","332","18","18","0","0","0","0","194","59","157","157","136","0","0","0","Method-like declaration count dropped by 135.; Kotlin output still contains 136 Java-only syntax markers."
"src/test/java/picocli/HelpSubCommandTest.java","poor","35","65","453","321","33","33","0","0","0","0","141","45","63","63","111","0","0","0","Method-like declaration count dropped by 96.; Kotlin output still contains 111 Java-only syntax markers."
"src/test/java/picocli/HelpTest.java","poor","3","97","4765","3089","212","212","0","0","0","0","846","356","981","981","736","2","20","0","Method-like declaration count dropped by 490.; Kotlin output still contains 736 Java-only syntax markers.; Output contains 2 TODO/ERROR/UnsupportedOperationException markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/I18nCommand.java","good","92","8","40","36","1","1","0","0","0","0","2","2","8","8","2","0","0","0","Kotlin output still contains 2 Java-only syntax markers."
"src/test/java/picocli/I18nSubclass.java","good","100","0","20","17","1","1","0","0","0","0","0","0","6","6","0","0","0","0","No heuristic issues detected."
"src/test/java/picocli/I18nSubclass2.java","good","100","0","21","18","1","1","0","0","0","0","0","0","6","6","0","0","0","0","No heuristic issues detected."
"src/test/java/picocli/I18nSubcommand.java","good","100","0","28","25","1","1","0","0","0","0","0","0","6","6","0","0","0","0","No heuristic issues detected."
"src/test/java/picocli/I18nSubcommand2.java","good","100","0","25","22","1","1","0","0","0","0","0","0","4","4","0","0","0","0","No heuristic issues detected."
"src/test/java/picocli/I18nSuperclass.java","good","100","0","32","29","1","1","0","0","0","0","0","0","6","6","0","0","0","0","No heuristic issues detected."
"src/test/java/picocli/I18nTest.java","poor","35","65","733","575","19","19","0","0","0","0","85","40","49","49","56","0","0","6","Method-like declaration count dropped by 45.; Kotlin output still contains 56 Java-only syntax markers."
"src/test/java/picocli/InheritedOptionTest.java","poor","35","65","499","302","21","21","0","0","0","0","106","48","76","75","112","0","0","0","Method-like declaration count dropped by 58.; Kotlin output still contains 112 Java-only syntax markers."
"src/test/java/picocli/InnerClassFactory.java","needs-review","80","20","66","54","1","1","0","0","0","0","3","3","1","1","5","0","0","0","Kotlin output still contains 5 Java-only syntax markers."
"src/test/java/picocli/InteractiveArgTest.java","poor","35","65","941","490","40","40","0","0","0","0","224","78","112","112","113","0","0","0","Method-like declaration count dropped by 146.; Kotlin output still contains 113 Java-only syntax markers."
"src/test/java/picocli/InterpolatedModelTest.java","poor","0","100","310","212","11","11","0","0","0","0","40","18","32","32","58","4","0","0","Method-like declaration count dropped by 22.; Kotlin output still contains 58 Java-only syntax markers.; Output contains 4 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/InterpolatorTest.java","poor","27","73","247","115","5","5","0","0","0","0","54","28","29","29","53","0","1","0","Method-like declaration count dropped by 26.; Kotlin output still contains 53 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/Issue1125_1538_OptionNameOrSubcommandAsOptionValue.java","poor","35","65","126","66","3","3","0","0","0","0","24","9","13","13","18","0","0","0","Method-like declaration count dropped by 15.; Kotlin output still contains 18 Java-only syntax markers."
"src/test/java/picocli/Issue1225UnmatchedArgBadIndex.java","poor","35","65","53","30","2","2","0","0","0","0","17","5","6","6","10","0","0","0","Method-like declaration count dropped by 12.; Kotlin output still contains 10 Java-only syntax markers."
"src/test/java/picocli/Issue1309.java","poor","47","53","46","29","2","2","0","0","0","0","11","5","9","9","10","0","0","0","Method-like declaration count dropped by 6.; Kotlin output still contains 10 Java-only syntax markers."
"src/test/java/picocli/Issue1320.java","poor","50","50","67","31","2","2","0","0","0","0","11","6","7","7","19","0","0","0","Method-like declaration count dropped by 5.; Kotlin output still contains 19 Java-only syntax markers."
"src/test/java/picocli/Issue1351.java","poor","53","47","66","45","5","5","0","0","0","0","11","11","6","6","15","1","0","0","Kotlin output still contains 15 Java-only syntax markers.; Output contains 1 TODO/ERROR/UnsupportedOperationException markers."
"src/test/java/picocli/Issue1383MultipleArgumentsTest.java","poor","53","47","94","82","4","4","0","0","0","0","8","4","4","4","20","0","0","0","Method-like declaration count dropped by 4.; Kotlin output still contains 20 Java-only syntax markers."
"src/test/java/picocli/Issue1528.java","needs-review","65","35","60","24","3","3","0","0","0","0","5","3","3","3","10","0","0","0","Kotlin output still contains 10 Java-only syntax markers."
"src/test/java/picocli/Issue1531ResetOptionMethods.java","poor","53","47","47","33","2","2","0","0","0","0","6","2","6","6","10","0","0","0","Method-like declaration count dropped by 4.; Kotlin output still contains 10 Java-only syntax markers."
"src/test/java/picocli/Issue1536ResetOptionInGroup.java","poor","56","44","61","32","4","4","0","0","0","0","6","3","10","10","9","0","0","0","Method-like declaration count dropped by 3.; Kotlin output still contains 9 Java-only syntax markers."
"src/test/java/picocli/Issue1549ArgGroupParamConsumer.java","needs-review","68","32","38","26","4","4","0","0","0","0","4","2","5","5","8","0","0","0","Kotlin output still contains 8 Java-only syntax markers."
"src/test/java/picocli/Issue1565HideParamOnUnknownOption.java","poor","35","65","154","102","4","4","0","0","0","0","26","11","8","8","21","0","0","0","Method-like declaration count dropped by 15.; Kotlin output still contains 21 Java-only syntax markers."
"src/test/java/picocli/Issue1741.java","poor","50","50","38","27","4","4","0","0","0","0","9","4","8","8","11","0","0","0","Method-like declaration count dropped by 5.; Kotlin output still contains 11 Java-only syntax markers."
"src/test/java/picocli/Issue1767.java","poor","53","47","32","19","3","3","0","0","0","0","6","2","5","5","11","0","0","0","Method-like declaration count dropped by 4.; Kotlin output still contains 11 Java-only syntax markers."
"src/test/java/picocli/Issue1772.java","poor","56","44","35","26","3","3","0","0","0","0","6","3","6","6","11","0","0","2","Method-like declaration count dropped by 3.; Kotlin output still contains 11 Java-only syntax markers."
"src/test/java/picocli/Issue1774.java","poor","59","41","33","24","3","3","0","0","0","0","6","3","7","7","8","0","0","0","Method-like declaration count dropped by 3.; Kotlin output still contains 8 Java-only syntax markers."
"src/test/java/picocli/Issue1815Group.java","poor","53","47","71","54","4","4","0","0","0","0","11","7","8","8","13","0","0","0","Method-like declaration count dropped by 4.; Kotlin output still contains 13 Java-only syntax markers."
"src/test/java/picocli/Issue1880.java","poor","35","65","48","30","2","2","0","0","0","0","16","6","7","7","15","0","0","0","Method-like declaration count dropped by 10.; Kotlin output still contains 15 Java-only syntax markers."
"src/test/java/picocli/Issue2029.java","poor","56","44","43","27","2","2","0","0","0","0","7","4","7","7","11","0","0","0","Method-like declaration count dropped by 3.; Kotlin output still contains 11 Java-only syntax markers."
"src/test/java/picocli/Issue2058DefaultValForParamConsumer.java","poor","38","62","87","58","6","6","0","0","0","0","18","9","6","6","22","0","0","0","Method-like declaration count dropped by 9.; Kotlin output still contains 22 Java-only syntax markers."
"src/test/java/picocli/Issue2149.java","needs-review","65","35","80","51","5","5","0","0","0","0","13","11","11","11","22","0","0","0","Kotlin output still contains 22 Java-only syntax markers."
"src/test/java/picocli/Issue2228.java","poor","57","43","47","26","3","3","0","0","0","0","6","5","4","4","13","0","1","0","Kotlin output still contains 13 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/Issue2292.java","poor","59","41","34","27","3","3","0","0","0","0","5","2","4","4","6","0","1","0","Method-like declaration count dropped by 3.; Kotlin output still contains 6 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
"src/test/java/picocli/Issue2309.java","needs-review","84","16","39","29","4","4","0","0","0","0","3","1","8","8","4","0","0","0","Kotlin output still contains 4 Java-only syntax markers."
"src/test/java/picocli/Issue2341.java","poor","59","41","33","25","4","4","0","0","0","0","5","2","4","4","8","0","0","0","Method-like declaration count dropped by 3.; Kotlin output still contains 8 Java-only syntax markers."
"src/test/java/picocli/Issue2342.java","poor","35","65","232","165","3","3","0","0","0","0","28","10","15","15","28","0","0","0","Method-like declaration count dropped by 18.; Kotlin output still contains 28 Java-only syntax markers."
"src/test/java/picocli/Issue2349.java","needs-review","65","35","68","48","4","4","0","0","0","0","8","8","7","7","17","0","0","0","Kotlin output still contains 17 Java-only syntax markers."
"src/test/java/picocli/Issue2380.java","needs-review","65","35","38","25","2","2","0","0","0","0","5","3","8","8","9","0","0","0","Kotlin output still contains 9 Java-only syntax markers."
"src/test/java/picocli/Issue776ArgGroupsIgnoredInMixinTest.java","poor","44","56","65","49","5","5","0","0","0","0","8","1","11","11","18","0","0","0","Method-like declaration count dropped by 7.; Kotlin output still contains 18 Java-only syntax markers."
"src/test/java/picocli/Issue779ExceptionWhenNestedGroupInMixin.java","poor","41","59","71","57","6","6","0","0","0","0","9","1","12","12","22","0","0","0","Method-like declaration count dropped by 8.; Kotlin output still contains 22 Java-only syntax markers."
"src/test/java/picocli/Issue787SubclassSubcommandStackOverflow.java","poor","35","65","85","64","8","8","0","0","0","0","21","9","14","14","22","0","0","0","Method-like declaration count dropped by 12.; Kotlin output still contains 22 Java-only syntax markers."
"src/test/java/picocli/LenientParsingTest.java","poor","35","65","316","158","12","12","0","0","0","0","61","19","51","51","48","0","0","0","Method-like declaration count dropped by 42.; Kotlin output still contains 48 Java-only syntax markers."
"src/test/java/picocli/MapOptionsTest.java","poor","35","65","191","118","17","17","0","0","0","0","35","13","33","33","30","0","0","0","Method-like declaration count dropped by 22.; Kotlin output still contains 30 Java-only syntax markers."
"src/test/java/picocli/MixinTest.java","poor","27","73","955","651","80","80","0","0","0","0","182","70","174","174","178","0","2","0","Method-like declaration count dropped by 112.; Kotlin output still contains 178 Java-only syntax markers.; Anonymous classes were present but no Kotlin lambda/object-expression signal was detected."
